age,marital,housing,contact,month,duration,pdays,previous,poutcome,y
36,2,1,1,1,68,-1,0,4,0
31,3,0,1,9,529,-1,0,4,0
26,2,0,1,5,650,-1,0,4,0
31,2,1,1,3,69,185,2,1,0
49,2,1,1,6,71,-1,0,4,0
54,2,1,1,9,30,-1,0,4,0
47,1,1,1,6,9,-1,0,4,0
61,2,0,1,2,331,-1,0,4,0
49,2,1,3,7,66,-1,0,4,0
51,2,1,1,10,26,-1,0,4,0
53,2,1,3,9,266,-1,0,4,0
35,2,0,1,10,168,-1,0,4,0
25,3,0,3,6,316,-1,0,4,0
79,2,0,2,6,1006,-1,0,4,1
53,2,1,1,10,77,-1,0,4,0
21,3,0,3,9,622,-1,0,4,0
33,2,1,3,9,494,-1,0,4,0
40,1,0,3,7,269,-1,0,4,0
34,2,1,1,1,543,321,6,1,0
52,2,0,1,6,268,-1,0,4,0
27,2,0,1,7,397,-1,0,4,1
57,1,0,1,10,22,114,1,1,0
51,1,1,3,7,51,-1,0,4,0
31,3,0,1,12,208,105,2,3,0
49,2,1,1,10,77,185,7,1,0
32,3,1,3,7,450,-1,0,4,0
28,3,0,1,7,201,-1,0,4,0
33,2,1,1,1,342,332,1,2,0
50,2,0,1,2,181,-1,0,4,0
42,3,1,1,9,294,-1,0,4,0
45,2,0,1,10,123,186,4,1,0
34,2,1,1,9,172,-1,0,4,0
56,1,1,1,9,1022,360,2,1,0
33,3,1,1,9,123,360,3,2,0
34,2,1,3,9,420,-1,0,4,0
37,2,1,1,1,119,280,2,1,0
37,2,1,1,9,153,-1,0,4,0
35,3,1,1,9,85,-1,0,4,0
38,3,0,1,12,260,95,3,3,1
32,2,1,3,9,528,-1,0,4,0
52,3,1,3,9,361,-1,0,4,0
49,2,1,1,10,59,-1,0,4,0
46,1,1,3,9,86,-1,0,4,0
42,2,1,1,4,139,-1,0,4,0
36,2,1,3,9,219,-1,0,4,0
32,2,1,2,9,45,-1,0,4,0
49,2,1,3,9,168,-1,0,4,0
46,2,0,1,1,268,261,5,2,1
40,2,1,3,9,210,-1,0,4,0
36,2,1,3,9,160,-1,0,4,0
36,2,1,3,9,1044,-1,0,4,0
34,2,0,1,6,601,-1,0,4,0
46,2,1,3,9,89,-1,0,4,0
32,2,0,1,9,491,-1,0,4,0
32,3,1,3,9,139,-1,0,4,0
32,3,0,3,7,267,-1,0,4,0
43,2,0,1,6,88,-1,0,4,0
25,3,1,1,6,134,-1,0,4,0
55,2,1,3,9,126,-1,0,4,0
24,3,1,1,9,191,-1,0,4,0
40,1,1,1,4,267,270,3,2,0
38,3,1,2,1,5,150,6,1,0
48,3,0,3,7,560,-1,0,4,0
36,2,1,1,8,138,-1,0,4,0
57,2,0,1,2,188,-1,0,4,0
45,2,1,1,9,262,352,2,1,0
33,3,0,1,2,836,-1,0,4,1
38,3,0,1,2,150,-1,0,4,0
26,3,1,1,9,44,-1,0,4,0
30,3,0,1,6,11,-1,0,4,0
55,1,1,2,10,123,-1,0,4,0
34,2,1,3,9,150,-1,0,4,0
60,2,0,1,5,255,2,4,2,0
36,3,0,1,2,92,-1,0,4,0
65,2,1,1,12,112,-1,0,4,0
39,2,0,3,7,554,-1,0,4,1
52,2,0,1,2,109,-1,0,4,0
55,2,0,1,4,781,-1,0,4,1
26,3,0,1,11,116,-1,0,4,0
40,2,1,1,9,363,173,24,2,0
52,2,0,1,2,82,-1,0,4,0
29,2,0,1,6,167,-1,0,4,0
41,2,1,1,10,220,190,1,1,0
30,3,1,1,9,546,-1,0,4,0
28,3,0,1,6,1124,-1,0,4,1
26,2,1,3,9,141,-1,0,4,0
58,2,0,1,9,188,161,2,2,0
29,3,1,1,9,107,371,3,1,0
48,2,1,3,7,320,-1,0,4,0
35,2,1,1,1,244,-1,0,4,0
26,3,1,1,6,319,-1,0,4,0
49,2,0,3,7,147,-1,0,4,0
34,2,0,1,8,114,467,5,2,0
32,2,1,1,10,400,-1,0,4,0
31,2,1,1,10,79,-1,0,4,0
48,2,0,3,7,29,-1,0,4,0
40,2,1,1,10,97,-1,0,4,0
42,1,1,3,9,187,-1,0,4,0
48,2,0,3,9,201,-1,0,4,0
38,2,0,1,4,280,75,1,1,0
53,2,0,3,9,150,-1,0,4,0
59,1,0,1,6,129,-1,0,4,0
28,3,0,1,7,516,-1,0,4,0
41,2,1,3,7,127,-1,0,4,0
50,3,0,3,7,174,-1,0,4,0
31,2,1,1,6,82,-1,0,4,0
30,3,1,3,7,1516,-1,0,4,0
59,1,1,3,9,204,-1,0,4,0
33,1,0,3,9,109,-1,0,4,0
35,2,0,1,6,378,-1,0,4,0
30,3,1,3,9,152,-1,0,4,0
71,2,0,1,4,185,-1,0,4,1
30,3,1,1,9,317,-1,0,4,0
24,2,1,3,9,27,-1,0,4,0
34,3,0,1,10,205,-1,0,4,0
34,2,1,2,10,46,182,2,1,0
52,2,0,1,5,978,189,1,2,0
33,3,1,1,4,45,-1,0,4,0
38,2,1,3,7,145,-1,0,4,0
41,1,1,1,5,138,-1,0,4,0
42,1,1,3,9,720,-1,0,4,0
38,1,0,3,7,362,-1,0,4,0
48,2,1,1,9,90,-1,0,4,0
34,3,1,3,9,214,-1,0,4,0
46,2,1,1,9,142,259,17,1,0
33,2,1,3,9,241,-1,0,4,0
40,2,1,2,4,148,-1,0,4,0
36,2,0,3,7,227,-1,0,4,0
32,3,0,1,2,126,-1,0,4,0
33,2,1,3,9,410,-1,0,4,0
55,2,1,1,5,243,-1,0,4,0
58,2,1,3,9,171,-1,0,4,0
25,3,1,3,9,147,-1,0,4,0
47,2,1,3,7,91,-1,0,4,0
40,2,1,1,10,332,183,1,1,0
59,2,1,1,6,471,-1,0,4,0
40,2,0,2,9,364,355,1,2,0
30,2,1,1,9,98,167,2,1,0
25,3,1,1,9,117,-1,0,4,0
58,2,0,2,6,185,-1,0,4,0
39,2,1,2,9,59,367,1,2,0
40,2,0,1,10,147,-1,0,4,0
38,2,1,3,9,553,-1,0,4,0
66,3,0,1,2,275,-1,0,4,0
47,2,0,2,2,239,-1,0,4,1
37,2,1,3,7,402,-1,0,4,0
36,3,1,1,9,172,93,1,1,0
50,2,0,1,2,195,-1,0,4,0
76,2,0,2,4,68,-1,0,4,0
58,3,0,1,6,82,-1,0,4,0
42,2,1,3,7,57,-1,0,4,0
58,1,0,1,10,495,93,1,3,1
28,3,1,1,6,479,-1,0,4,0
41,2,0,1,2,141,-1,0,4,0
30,2,0,1,2,82,-1,0,4,0
32,1,1,1,3,798,185,5,2,1
27,3,0,1,6,232,-1,0,4,0
48,2,0,1,2,60,-1,0,4,0
36,2,1,3,9,103,-1,0,4,0
54,2,0,1,6,443,-1,0,4,0
36,2,1,3,9,400,-1,0,4,0
52,2,0,3,7,132,-1,0,4,0
34,1,1,1,2,374,-1,0,4,0
43,2,0,1,2,363,-1,0,4,1
32,3,0,1,2,111,-1,0,4,0
33,3,0,1,2,130,-1,0,4,0
51,2,0,2,6,308,-1,0,4,0
39,2,1,3,7,116,-1,0,4,0
44,3,0,1,6,160,-1,0,4,0
49,1,1,3,9,205,-1,0,4,0
25,2,1,1,9,185,-1,0,4,0
39,2,1,1,10,61,181,4,1,0
54,2,0,2,2,159,106,6,3,0
32,3,1,1,9,213,264,6,1,0
36,2,1,3,9,294,-1,0,4,0
54,2,1,1,6,140,-1,0,4,0
31,2,1,1,5,71,223,9,2,0
45,2,0,1,6,47,-1,0,4,0
31,3,1,1,1,570,-1,0,4,0
45,2,1,1,6,287,-1,0,4,0
33,1,1,1,11,130,161,1,1,1
46,1,1,1,9,201,345,1,2,0
43,3,0,1,10,11,-1,0,4,0
50,2,1,1,10,70,85,5,2,0
44,1,0,1,2,54,-1,0,4,0
42,2,1,3,9,22,-1,0,4,0
26,3,0,1,6,103,-1,0,4,0
47,3,1,1,1,104,312,1,1,0
48,2,0,2,2,29,-1,0,4,0
60,2,1,3,9,57,-1,0,4,0
27,1,1,3,7,236,-1,0,4,0
30,3,0,1,4,528,-1,0,4,1
28,3,1,1,6,68,-1,0,4,0
58,2,0,2,6,876,-1,0,4,1
37,2,0,1,12,76,-1,0,4,0
36,2,1,3,9,99,-1,0,4,0
39,2,1,1,9,122,357,4,1,0
52,2,0,1,5,141,-1,0,4,0
55,2,1,3,9,58,-1,0,4,0
30,3,0,1,8,78,-1,0,4,0
36,3,1,3,7,435,-1,0,4,0
39,2,0,1,9,123,364,1,1,0
47,2,0,2,6,210,-1,0,4,0
42,3,1,3,9,54,-1,0,4,0
42,2,1,3,9,138,-1,0,4,0
58,2,0,1,6,336,-1,0,4,0
68,2,1,1,2,249,-1,0,4,1
43,2,0,3,9,63,-1,0,4,0
44,2,1,3,9,257,-1,0,4,0
49,2,0,1,2,875,-1,0,4,1
57,2,1,3,9,191,-1,0,4,0
61,1,0,1,4,481,-1,0,4,1
36,3,1,1,9,120,-1,0,4,0
31,2,1,1,9,207,-1,0,4,0
51,2,0,2,7,303,-1,0,4,0
31,3,0,1,2,93,-1,0,4,0
56,2,0,1,4,128,-1,0,4,0
30,3,0,1,2,194,-1,0,4,0
38,2,1,3,9,408,-1,0,4,0
35,2,1,1,6,5,-1,0,4,0
31,2,1,1,6,231,-1,0,4,0
39,1,1,3,7,20,-1,0,4,0
50,2,1,1,5,218,161,9,2,0
39,2,0,3,6,36,-1,0,4,0
26,2,0,1,6,136,-1,0,4,0
55,2,0,1,10,336,-1,0,4,0
43,1,0,1,6,192,-1,0,4,0
34,2,0,1,9,141,188,1,1,0
51,2,1,3,7,65,-1,0,4,0
31,2,1,1,5,203,2,3,2,0
32,2,0,1,2,104,-1,0,4,0
53,2,1,3,9,230,-1,0,4,0
44,1,0,1,2,71,-1,0,4,0
38,2,1,3,9,205,-1,0,4,0
47,2,1,3,9,162,-1,0,4,0
36,2,1,3,9,145,-1,0,4,0
30,3,1,3,7,220,-1,0,4,0
46,2,1,2,9,309,355,4,1,0
33,2,1,3,9,421,-1,0,4,0
43,2,0,1,12,261,98,1,3,1
38,2,0,1,2,132,-1,0,4,0
27,3,0,1,6,273,91,1,2,0
38,2,0,1,10,349,183,1,3,1
41,2,0,3,7,291,-1,0,4,0
29,2,1,1,6,83,-1,0,4,0
39,2,1,3,9,793,-1,0,4,0
42,3,1,1,4,119,195,8,3,0
47,2,1,3,9,312,-1,0,4,0
30,3,0,3,9,103,-1,0,4,0
34,2,1,1,6,101,-1,0,4,0
45,2,0,3,7,48,-1,0,4,0
43,2,1,1,6,228,-1,0,4,0
59,2,0,3,7,81,-1,0,4,0
50,2,0,1,6,152,-1,0,4,0
39,2,1,3,9,160,-1,0,4,0
36,2,1,3,9,59,-1,0,4,0
44,2,1,1,10,297,-1,0,4,0
36,2,0,1,2,147,-1,0,4,0
27,3,0,1,9,143,-1,0,4,0
29,2,1,3,9,75,-1,0,4,0
70,2,0,2,9,338,185,2,1,0
44,2,0,3,7,29,-1,0,4,0
55,2,1,3,9,159,-1,0,4,0
36,1,1,3,7,85,-1,0,4,0
28,3,1,1,9,15,-1,0,4,0
50,1,0,1,9,198,358,5,2,0
49,2,0,3,9,114,-1,0,4,0
71,1,0,1,2,1117,-1,0,4,0
31,3,0,1,4,343,-1,0,4,0
45,3,0,1,6,59,-1,0,4,0
42,2,0,1,6,31,-1,0,4,0
45,2,0,1,6,212,-1,0,4,0
47,2,1,3,9,157,-1,0,4,0
60,1,0,1,6,96,-1,0,4,0
35,2,1,3,9,245,-1,0,4,0
31,3,0,1,2,72,-1,0,4,0
33,2,1,1,1,700,-1,0,4,0
50,2,1,1,1,107,148,4,1,0
51,2,1,1,2,312,-1,0,4,0
34,2,1,1,7,153,309,3,2,0
56,2,0,1,6,55,-1,0,4,0
29,2,1,2,9,38,-1,0,4,0
31,2,0,1,2,96,-1,0,4,0
44,1,1,3,9,397,-1,0,4,0
55,2,0,2,6,208,-1,0,4,0
35,3,0,2,5,122,-1,0,4,0
36,2,1,1,3,109,246,1,1,0
54,2,1,3,9,74,-1,0,4,0
32,2,1,1,6,72,-1,0,4,0
36,1,0,1,4,383,-1,0,4,0
60,2,1,3,9,113,-1,0,4,0
32,3,0,3,6,400,-1,0,4,0
57,2,0,1,2,387,-1,0,4,0
34,2,1,1,9,59,-1,0,4,0
27,3,1,1,9,528,358,2,1,0
52,3,0,1,2,1223,-1,0,4,1
45,1,1,2,6,38,-1,0,4,0
58,3,0,1,3,1139,114,1,3,0
39,3,1,1,10,286,-1,0,4,0
48,3,1,1,4,369,-1,0,4,0
36,3,0,1,2,333,-1,0,4,0
31,3,1,1,9,198,-1,0,4,0
41,2,1,1,2,106,-1,0,4,0
30,3,0,1,6,423,-1,0,4,0
57,2,0,1,2,116,-1,0,4,0
29,3,1,3,9,30,357,1,2,1
29,1,1,1,1,1101,-1,0,4,1
30,3,0,1,7,102,85,1,1,0
44,2,1,1,2,384,-1,0,4,0
33,3,0,1,12,156,127,8,1,0
56,1,1,2,10,99,-1,0,4,0
26,3,0,2,7,280,92,5,2,1
52,2,0,2,2,20,-1,0,4,0
32,3,1,3,7,258,-1,0,4,0
36,3,0,1,2,85,-1,0,4,0
26,2,0,3,6,355,-1,0,4,0
37,2,1,3,7,66,-1,0,4,0
34,2,1,1,6,467,-1,0,4,0
26,3,1,1,9,582,283,4,1,0
32,2,1,1,9,744,-1,0,4,1
30,3,0,1,6,185,-1,0,4,0
27,3,1,1,9,13,-1,0,4,0
42,3,1,1,4,98,266,3,1,0
33,3,1,3,9,127,-1,0,4,0
37,2,0,3,7,45,-1,0,4,0
45,2,1,1,5,244,-1,0,4,0
36,2,0,3,7,2769,-1,0,4,1
39,3,1,1,9,561,369,3,1,0
33,3,0,1,2,182,-1,0,4,0
47,2,0,1,2,618,-1,0,4,0
49,2,1,3,9,198,-1,0,4,0
46,1,0,1,2,126,-1,0,4,0
31,2,1,1,6,715,-1,0,4,0
43,1,1,1,10,63,-1,0,4,0
30,3,1,3,9,412,-1,0,4,1
43,1,0,1,9,66,363,22,1,0
42,2,1,1,10,96,-1,0,4,0
30,3,0,1,1,633,85,2,3,1
33,3,1,3,9,364,-1,0,4,0
41,2,0,3,9,298,-1,0,4,0
29,3,1,1,1,341,-1,0,4,0
38,2,1,3,9,364,-1,0,4,0
29,2,1,1,7,234,330,1,1,0
80,2,0,1,4,639,189,1,1,1
38,3,0,1,2,310,-1,0,4,0
36,1,1,3,7,123,-1,0,4,0
38,2,0,1,7,253,-1,0,4,0
44,2,1,1,6,96,-1,0,4,0
31,2,0,1,1,297,86,3,3,1
31,3,1,3,9,501,-1,0,4,0
57,1,1,1,9,67,368,2,1,0
37,2,1,3,9,281,-1,0,4,0
50,2,1,1,9,475,-1,0,4,0
60,2,0,1,11,205,-1,0,4,0
51,2,1,1,11,272,102,8,2,0
48,2,1,1,1,349,-1,0,4,0
42,2,1,1,4,216,271,5,1,0
36,2,1,1,6,183,-1,0,4,0
43,2,1,1,9,130,172,2,2,0
31,2,1,3,7,61,-1,0,4,0
49,3,1,3,7,92,-1,0,4,0
35,1,0,1,2,37,-1,0,4,0
44,2,1,1,10,354,-1,0,4,0
34,2,0,1,9,203,78,8,2,0
46,2,0,3,9,152,-1,0,4,0
49,2,1,3,7,41,-1,0,4,0
32,2,0,1,9,20,-1,0,4,0
35,1,1,1,9,277,271,2,3,0
51,2,0,3,7,83,-1,0,4,0
57,1,1,3,9,531,-1,0,4,0
59,2,0,2,2,91,-1,0,4,0
40,1,1,3,9,315,-1,0,4,0
49,3,0,1,2,70,-1,0,4,0
51,2,1,1,6,384,-1,0,4,0
35,2,0,3,6,105,-1,0,4,0
29,2,1,3,9,305,-1,0,4,0
32,3,1,1,9,158,-1,0,4,1
37,1,1,1,9,199,173,2,1,0
49,2,1,3,9,25,-1,0,4,0
45,2,1,3,9,147,-1,0,4,0
34,3,1,1,6,538,-1,0,4,0
53,2,0,1,2,77,-1,0,4,0
42,2,0,1,2,94,-1,0,4,0
43,2,1,3,9,1721,-1,0,4,1
52,2,0,1,10,143,154,3,1,0
34,3,0,1,10,104,-1,0,4,0
34,1,1,1,2,587,-1,0,4,1
27,2,1,1,6,1608,-1,0,4,1
43,2,1,1,4,48,-1,0,4,0
41,2,1,1,6,74,-1,0,4,0
72,2,0,1,10,427,-1,0,4,0
35,2,1,1,9,73,-1,0,4,0
41,2,1,3,7,14,-1,0,4,0
36,1,1,1,9,725,-1,0,4,1
51,2,1,1,6,333,-1,0,4,0
37,2,0,1,2,244,-1,0,4,0
42,3,1,2,11,519,166,1,2,1
26,3,1,1,6,242,-1,0,4,0
23,3,1,1,9,222,-1,0,4,0
50,2,1,1,10,130,160,1,1,0
37,2,1,1,9,490,-1,0,4,0
35,2,0,1,10,258,-1,0,4,0
37,2,0,1,5,337,-1,0,4,0
79,1,0,2,6,220,450,2,1,0
39,2,0,1,2,79,94,2,3,0
47,2,1,2,6,250,-1,0,4,0
44,2,1,1,7,130,-1,0,4,0
36,3,0,1,2,882,-1,0,4,1
33,3,1,1,1,515,150,1,2,0
42,2,1,1,9,238,340,2,1,0
35,3,0,2,9,32,-1,0,4,0
31,2,1,3,9,907,-1,0,4,0
58,2,0,3,7,162,-1,0,4,0
46,2,0,3,9,70,-1,0,4,0
41,3,1,3,7,99,-1,0,4,0
58,2,1,3,9,325,-1,0,4,0
33,2,0,1,6,305,-1,0,4,0
31,2,1,1,10,631,-1,0,4,0
55,1,0,1,4,169,183,1,1,1
38,3,1,1,9,61,-1,0,4,0
55,2,0,1,2,256,-1,0,4,0
47,3,0,3,7,58,-1,0,4,0
51,2,1,3,9,142,-1,0,4,0
46,3,1,2,9,36,90,2,2,0
61,2,0,1,8,106,-1,0,4,1
47,3,0,1,2,71,-1,0,4,0
34,2,0,1,2,132,-1,0,4,0
34,2,1,3,9,120,-1,0,4,0
41,1,0,1,11,181,500,1,1,0
36,1,0,3,7,152,-1,0,4,0
26,3,1,3,9,302,-1,0,4,0
35,2,0,1,1,93,-1,0,4,1
36,2,0,3,7,235,-1,0,4,0
26,3,0,1,7,129,-1,0,4,1
58,2,1,1,6,94,-1,0,4,0
50,2,1,1,1,310,-1,0,4,0
61,2,1,1,6,195,-1,0,4,0
28,3,1,3,9,196,-1,0,4,0
49,3,1,3,9,93,-1,0,4,0
74,2,0,2,1,394,-1,0,4,1
53,2,1,1,4,288,-1,0,4,0
46,2,1,1,6,208,-1,0,4,0
47,2,0,1,11,508,-1,0,4,1
42,3,0,1,6,86,-1,0,4,0
56,2,1,1,10,189,-1,0,4,0
42,2,0,3,9,249,-1,0,4,0
49,2,1,1,10,450,-1,0,4,0
43,3,1,1,9,680,95,1,1,0
39,2,1,3,9,175,-1,0,4,0
66,2,0,1,4,479,-1,0,4,1
30,3,0,1,1,270,241,4,2,0
38,3,0,1,6,164,-1,0,4,0
31,2,1,1,1,158,182,1,3,0
32,2,0,1,2,50,-1,0,4,0
48,2,0,1,2,80,-1,0,4,0
34,2,0,1,4,45,-1,0,4,0
28,3,0,1,5,220,-1,0,4,0
40,3,1,3,7,161,-1,0,4,0
36,2,0,3,9,98,-1,0,4,0
52,2,0,3,7,79,-1,0,4,0
46,2,1,3,9,157,-1,0,4,0
25,3,1,1,6,339,-1,0,4,0
52,2,1,3,9,274,-1,0,4,0
40,2,1,3,9,977,-1,0,4,0
26,1,0,3,9,127,-1,0,4,0
26,3,1,3,7,329,-1,0,4,0
35,3,0,2,10,1441,-1,0,4,0
40,3,1,3,9,231,-1,0,4,0
31,2,1,1,9,96,349,5,1,0
32,2,1,1,9,213,178,1,1,0
33,2,1,1,1,335,-1,0,4,1
53,1,1,1,9,959,174,7,2,1
46,1,1,1,2,429,-1,0,4,1
28,3,0,1,6,383,-1,0,4,0
31,2,1,3,7,40,-1,0,4,0
44,2,1,3,9,110,-1,0,4,0
35,2,0,3,9,326,-1,0,4,0
50,1,1,3,9,179,-1,0,4,0
32,2,1,1,2,132,-1,0,4,0
51,2,1,1,11,95,-1,0,4,0
51,2,1,1,2,248,-1,0,4,0
31,2,1,1,4,100,201,2,1,0
41,1,1,3,9,226,-1,0,4,0
57,2,0,3,7,174,-1,0,4,0
34,3,1,1,1,29,152,1,1,0
47,2,1,3,9,176,-1,0,4,0
47,1,1,1,6,106,-1,0,4,0
36,2,1,1,10,136,120,1,1,0
29,3,0,1,4,110,64,2,3,1
39,2,0,1,2,230,-1,0,4,0
53,3,0,3,9,140,-1,0,4,0
47,2,1,3,9,118,-1,0,4,0
51,1,1,1,2,151,-1,0,4,0
48,2,1,2,6,693,-1,0,4,0
32,2,0,1,2,31,-1,0,4,0
36,1,0,1,2,125,-1,0,4,0
50,2,1,1,1,670,340,2,3,1
39,2,1,1,9,454,364,3,1,1
31,2,1,3,9,159,-1,0,4,0
49,2,0,1,2,504,-1,0,4,0
33,1,0,2,2,29,-1,0,4,0
26,3,1,1,7,190,84,1,1,0
27,2,1,3,9,332,-1,0,4,0
51,2,1,2,4,143,272,1,1,0
26,3,0,1,5,77,2,2,2,0
45,2,0,1,6,517,-1,0,4,0
54,2,0,1,6,2029,-1,0,4,1
49,2,1,1,9,269,-1,0,4,0
47,2,0,1,2,457,-1,0,4,0
42,2,0,1,2,184,-1,0,4,0
50,2,1,1,9,47,-1,0,4,0
37,2,1,3,9,158,-1,0,4,0
54,2,0,2,10,168,-1,0,4,0
40,2,1,1,9,50,-1,0,4,0
50,2,0,1,2,757,-1,0,4,0
57,2,1,1,2,93,-1,0,4,0
33,2,0,1,2,285,-1,0,4,0
49,2,1,1,1,390,-1,0,4,0
35,2,1,1,9,146,-1,0,4,0
28,3,1,3,9,386,-1,0,4,0
58,2,0,1,2,145,-1,0,4,0
31,3,0,1,6,230,-1,0,4,0
36,1,0,1,6,237,91,1,1,0
49,3,0,1,6,474,-1,0,4,0
30,2,1,3,9,350,-1,0,4,0
29,3,1,1,6,487,-1,0,4,0
50,2,0,3,7,1009,-1,0,4,0
26,3,0,1,8,87,91,2,3,1
27,2,1,2,6,82,-1,0,4,0
32,3,1,1,9,183,-1,0,4,0
62,2,0,2,8,139,-1,0,4,0
34,3,1,3,7,115,-1,0,4,0
25,3,0,1,1,124,-1,0,4,0
34,3,1,3,7,633,-1,0,4,0
44,3,0,2,11,718,-1,0,4,1
38,2,1,1,4,63,-1,0,4,0
57,2,0,1,2,180,106,2,1,0
36,2,0,1,2,47,120,1,1,0
41,2,1,1,6,391,-1,0,4,0
36,3,0,3,6,85,-1,0,4,0
27,3,1,1,9,373,-1,0,4,0
37,1,0,1,2,289,-1,0,4,0
47,3,0,2,3,805,190,1,2,1
31,1,1,1,9,623,293,1,3,1
39,2,1,3,7,483,-1,0,4,0
35,1,1,3,9,26,-1,0,4,0
40,2,1,3,9,112,-1,0,4,0
38,3,1,1,10,213,-1,0,4,0
31,2,1,1,10,129,-1,0,4,0
36,2,0,1,1,330,311,4,3,1
53,2,0,3,7,104,-1,0,4,0
59,2,0,3,9,184,-1,0,4,0
29,3,0,1,6,120,-1,0,4,0
30,3,1,3,7,159,-1,0,4,0
52,2,1,3,9,391,-1,0,4,0
55,2,1,1,2,112,-1,0,4,0
56,2,1,3,9,76,-1,0,4,0
32,2,1,3,9,189,-1,0,4,0
24,2,0,3,9,94,-1,0,4,0
51,2,1,3,9,184,-1,0,4,0
36,2,1,1,2,100,-1,0,4,0
36,2,1,1,5,57,-1,0,4,0
42,2,1,1,10,525,-1,0,4,1
49,2,1,1,10,60,-1,0,4,0
48,2,1,3,9,251,-1,0,4,0
36,2,1,3,9,251,-1,0,4,0
48,2,0,1,2,219,-1,0,4,0
30,2,0,1,2,976,-1,0,4,1
27,3,0,1,6,46,-1,0,4,0
38,2,1,1,10,185,-1,0,4,0
36,3,0,1,2,587,-1,0,4,1
45,2,0,1,6,65,-1,0,4,0
44,2,0,3,7,491,-1,0,4,0
42,2,1,1,9,432,-1,0,4,0
37,2,0,1,10,102,-1,0,4,0
48,2,1,1,1,264,317,1,1,0
57,2,1,1,4,75,190,6,1,0
44,2,1,1,1,106,-1,0,4,0
48,2,1,1,10,81,-1,0,4,0
56,2,0,1,2,89,-1,0,4,0
37,2,1,3,7,95,-1,0,4,0
47,2,1,3,9,322,-1,0,4,0
54,2,0,1,1,94,145,3,2,0
51,1,0,1,2,417,365,9,2,1
47,2,0,1,11,567,95,3,3,1
25,2,1,1,9,600,332,4,2,1
39,3,0,3,11,5,-1,0,4,0
40,2,1,1,2,464,-1,0,4,0
38,3,0,1,12,222,-1,0,4,0
34,2,1,1,9,469,-1,0,4,1
53,2,0,1,1,99,-1,0,4,0
32,2,1,3,9,297,-1,0,4,0
35,2,1,1,1,41,-1,0,4,0
24,3,0,1,3,390,-1,0,4,0
58,2,1,3,9,535,-1,0,4,0
49,2,0,1,10,269,-1,0,4,1
45,3,1,1,1,1010,326,1,2,0
55,2,1,1,2,73,-1,0,4,0
42,2,1,3,9,650,-1,0,4,0
28,2,1,3,6,53,-1,0,4,0
48,2,0,3,6,270,-1,0,4,0
51,3,1,1,2,119,-1,0,4,0
38,2,0,1,2,634,-1,0,4,0
27,3,0,3,9,72,-1,0,4,0
50,3,1,1,10,270,123,2,1,0
44,2,1,1,9,165,363,1,1,0
40,2,0,1,2,164,-1,0,4,0
29,3,1,1,9,196,-1,0,4,0
34,2,1,1,6,78,-1,0,4,0
44,3,1,1,9,897,-1,0,4,1
50,2,0,1,6,22,-1,0,4,0
34,2,1,1,10,161,-1,0,4,0
54,1,0,3,7,23,-1,0,4,0
34,2,1,1,9,490,-1,0,4,0
34,3,1,1,1,359,-1,0,4,1
52,2,1,1,6,213,-1,0,4,0
60,2,0,1,2,122,-1,0,4,0
39,3,1,3,9,587,-1,0,4,0
58,2,0,3,7,199,-1,0,4,0
41,1,0,1,2,261,-1,0,4,0
48,2,0,2,6,5,-1,0,4,0
58,2,0,1,10,1531,-1,0,4,0
40,2,1,3,9,92,-1,0,4,0
48,2,1,1,9,179,-1,0,4,0
52,1,1,3,9,41,-1,0,4,0
50,2,1,1,5,197,244,3,1,0
25,3,0,1,6,144,-1,0,4,0
54,2,0,3,9,255,-1,0,4,0
34,2,1,3,9,56,-1,0,4,0
48,2,1,1,9,20,291,2,2,0
37,2,0,1,2,331,-1,0,4,0
66,2,0,1,5,216,91,4,3,1
32,3,1,3,9,64,-1,0,4,0
45,2,1,3,7,34,-1,0,4,0
43,3,0,1,9,68,363,1,1,0
41,2,1,3,9,764,-1,0,4,0
40,1,1,1,10,64,-1,0,4,0
44,3,1,3,9,257,-1,0,4,0
43,2,1,1,9,58,347,5,1,0
30,3,0,1,4,30,-1,0,4,0
32,2,1,1,6,529,-1,0,4,0
57,2,1,2,9,8,-1,0,4,0
31,3,1,3,9,147,-1,0,4,0
49,2,0,1,2,173,-1,0,4,0
31,3,1,3,9,132,-1,0,4,0
41,2,0,3,7,286,-1,0,4,0
44,2,0,3,7,476,-1,0,4,0
54,2,0,1,10,221,-1,0,4,0
37,1,1,1,1,146,-1,0,4,1
34,2,1,3,9,532,-1,0,4,0
43,2,0,1,2,69,-1,0,4,0
44,2,1,1,10,157,172,1,1,0
44,2,0,1,9,485,-1,0,4,0
